project_id,mp_name,state,constituency,work_category,implementing_agency,cost_estimate,sanctioned_amount,actual_expenditure,payment_count,start_date,expected_completion,actual_completion,status,has_tender_on_file,has_mp_recommendation,is_anomaly,anomaly_type,cost_deviation_ratio,expenditure_utilization,delay_days,district_cost_zscore
MPLADS-02186,RAJEEV RAI,Uttar Pradesh,GHOSI,Other Public Facilities,Zila Parishad,297000,300000,72500,0,18-03-2023,09-09-2023,,Stalled,TRUE,FALSE,FALSE,,1.01,0.24,631,-0.5
MPLADS-02187,RAJEEV RAI,Uttar Pradesh,GHOSI,Other Public Facilities,Zila Parishad,419000,408000,0,0,24-04-2024,19-09-2024,,Not Started,TRUE,TRUE,FALSE,,0.97,0,255,0.13
MPLADS-02188,RAJEEV RAI,Uttar Pradesh,GHOSI,Other Public Facilities,Municipal Corporation,439000,397000,0,0,27-08-2024,17-07-2025,,Not Started,TRUE,TRUE,FALSE,,0.9,0,0,0.06
MPLADS-02189,RAJEEV RAI,Uttar Pradesh,GHOSI,Other Public Facilities,Zila Parishad,252000,254000,85000,0,26-12-2024,27-05-2025,,In Progress,TRUE,TRUE,FALSE,,1.01,0.33,5,-0.76
MPLADS-02190,RAJEEV RAI,Uttar Pradesh,GHOSI,Drinking Water Facility,State Rural Dev Agency,419000,455000,24600,0,13-08-2023,21-04-2024,,Stalled,TRUE,TRUE,FALSE,,1.09,0.05,406,0.47
MPLADS-02191,RAJEEV RAI,Uttar Pradesh,GHOSI,Other Public Facilities,Gram Panchayat,290000,278000,254100,1,09-06-2024,22-02-2025,15-03-2025,Completed,TRUE,TRUE,FALSE,,0.96,0.91,21,-0.62
MPLADS-02192,RAJEEV RAI,Uttar Pradesh,GHOSI,Other Public Facilities,District PWD,394000,420000,279700,3,18-06-2023,04-10-2023,,In Progress,TRUE,TRUE,FALSE,,1.07,0.67,606,0.19
MPLADS-02193,RAJESH RANJAN ALIAS PAPPU YADAV,Bihar,PURNEA,"Railways, Roads, Pathways & Bridges",District PWD,791000,719000,390900,2,31-05-2023,17-05-2024,,In Progress,TRUE,TRUE,FALSE,,0.91,0.54,380,0.16
MPLADS-02194,RAJESH RANJAN ALIAS PAPPU YADAV,Bihar,PURNEA,Others,Gram Panchayat,500000,455000,393500,3,16-04-2024,26-11-2024,12-12-2024,Completed,FALSE,TRUE,FALSE,,0.91,0.86,16,-1.3
MPLADS-02195,RAJESH RANJAN ALIAS PAPPU YADAV,Bihar,PURNEA,Other Public Facilities,Gram Panchayat,485000,526000,444200,4,27-12-2023,11-10-2024,25-10-2024,Completed,TRUE,TRUE,FALSE,,1.08,0.84,14,-0.69
MPLADS-02196,RAJESH RANJAN ALIAS PAPPU YADAV,Bihar,PURNEA,"Railways, Roads, Pathways & Bridges",District PWD,528000,484000,389600,1,06-08-2023,09-06-2024,08-07-2024,Completed,TRUE,TRUE,FALSE,,0.92,0.8,29,-0.62
MPLADS-02197,RAJESH RANJAN ALIAS PAPPU YADAV,Bihar,PURNEA,"Railways, Roads, Pathways & Bridges",Cooperative Society,606000,583000,481100,2,27-03-2024,04-09-2024,24-10-2024,Completed,TRUE,TRUE,FALSE,,0.96,0.83,50,-0.29
MPLADS-02198,RAJESH RANJAN ALIAS PAPPU YADAV,Bihar,PURNEA,Other Public Facilities,Municipal Corporation,432000,428000,371500,1,08-03-2024,15-10-2024,10-10-2024,Completed,TRUE,TRUE,FALSE,,0.99,0.87,-5,-1.16
MPLADS-02199,RAJESH VERMA,Bihar,KHAGARIA,Other Public Facilities,District PWD,702000,726000,401700,2,26-06-2024,28-11-2024,,In Progress,TRUE,TRUE,FALSE,,1.03,0.55,185,0.29
MPLADS-02200,RAJESH VERMA,Bihar,KHAGARIA,Drinking Water Facility,District PWD,540000,594000,518400,2,23-10-2024,31-07-2025,23-09-2025,Completed,TRUE,TRUE,FALSE,,1.1,0.87,54,-0.27
MPLADS-02201,RAJESH VERMA,Bihar,KHAGARIA,Others,Zila Parishad,458000,487000,389100,3,12-08-2024,15-06-2025,23-06-2025,Completed,TRUE,TRUE,FALSE,,1.06,0.8,8,-1.02
MPLADS-02202,RAJESH VERMA,Bihar,KHAGARIA,Other Public Facilities,Zila Parishad,540000,487000,320700,3,27-09-2024,17-03-2025,,In Progress,TRUE,TRUE,FALSE,,0.9,0.66,76,-0.87
MPLADS-02203,RAJESH VERMA,Bihar,KHAGARIA,"Railways, Roads, Pathways & Bridges",Municipal Corporation,613000,636000,530200,2,09-12-2024,03-04-2025,13-04-2025,Completed,TRUE,TRUE,FALSE,,1.04,0.83,10,-0.12
MPLADS-02204,RAJESH VERMA,Bihar,KHAGARIA,Sanitation & Public Health,District PWD,692000,745000,659900,2,14-10-2024,18-02-2025,04-04-2025,Completed,TRUE,TRUE,FALSE,,1.08,0.89,45,0.89
MPLADS-02205,RAJESH VERMA,Bihar,KHAGARIA,Others,Municipal Corporation,778000,785000,486900,2,09-07-2023,19-01-2024,,In Progress,TRUE,TRUE,FALSE,,1.01,0.62,499,1.54
MPLADS-02206,RAJESH VERMA,Bihar,KHAGARIA,Other Public Facilities,Zila Parishad,804000,884000,723800,3,05-12-2024,19-08-2025,09-08-2025,Completed,TRUE,TRUE,FALSE,,1.1,0.82,-10,1.05
MPLADS-02207,RAJESH VERMA,Bihar,KHAGARIA,Other Public Facilities,Gram Panchayat,536000,522000,0,0,07-12-2023,12-07-2024,,Not Started,TRUE,FALSE,FALSE,,0.97,0,324,-0.7
MPLADS-02208,RAJESH VERMA,Bihar,KHAGARIA,Other Public Facilities,District PWD,549000,1793000,1543800,2,14-03-2024,18-01-2025,19-02-2025,Completed,TRUE,TRUE,TRUE,cost_overrun,3.27,0.86,32,5.47
MPLADS-02209,RAJESH VERMA,Bihar,KHAGARIA,Sanitation & Public Health,Gram Panchayat,602000,593000,451800,1,24-06-2023,12-05-2024,,In Progress,TRUE,TRUE,FALSE,,0.99,0.76,385,-0.55
MPLADS-02210,Rajeshbhai Naranbhai Chudasama,Gujarat,JUNAGADH,Other Public Facilities,District PWD,293000,331000,280300,3,20-08-2024,11-04-2025,02-04-2025,Completed,TRUE,TRUE,FALSE,,1.13,0.85,-9,0.91
MPLADS-02211,Rajeshbhai Naranbhai Chudasama,Gujarat,JUNAGADH,"Railways, Roads, Pathways & Bridges",State Rural Dev Agency,224000,203000,118700,2,18-01-2023,06-09-2023,,In Progress,TRUE,TRUE,FALSE,,0.91,0.58,634,-0.82
MPLADS-02212,Rajeshbhai Naranbhai Chudasama,Gujarat,JUNAGADH,Other Public Facilities,Municipal Corporation,201000,192000,155000,1,30-05-2024,01-03-2025,21-04-2025,Completed,TRUE,TRUE,FALSE,,0.96,0.81,51,-1.56
MPLADS-02213,Rajeshbhai Naranbhai Chudasama,Gujarat,JUNAGADH,Other Public Facilities,Municipal Corporation,291000,302000,208400,2,10-12-2023,27-11-2024,,In Progress,TRUE,TRUE,FALSE,,1.04,0.69,186,0.4
MPLADS-02214,Rajeshbhai Naranbhai Chudasama,Gujarat,JUNAGADH,Other Public Facilities,Municipal Corporation,301000,295000,195300,1,10-11-2024,14-07-2025,,In Progress,TRUE,FALSE,FALSE,,0.98,0.66,0,0.27
MPLADS-02215,Rajeshbhai Naranbhai Chudasama,Gujarat,JUNAGADH,"Railways, Roads, Pathways & Bridges",State Rural Dev Agency,256000,278000,250200,2,05-11-2023,11-10-2024,,In Progress,TRUE,TRUE,FALSE,,1.09,0.9,233,-0.25
MPLADS-02216,Rajeshbhai Naranbhai Chudasama,Gujarat,JUNAGADH,Others,District PWD,293000,321000,262800,2,10-05-2024,14-03-2025,14-03-2025,Completed,TRUE,TRUE,FALSE,,1.1,0.82,0,-0.07
MPLADS-02217,Rajiv Pratap Rudy,Bihar,SARAN,Education,Zila Parishad,432000,479000,68300,0,01-06-2023,19-04-2024,,Stalled,TRUE,TRUE,FALSE,,1.11,0.14,408,-1.25
MPLADS-02218,Rajiv Pratap Rudy,Bihar,SARAN,Other Public Facilities,Gram Panchayat,720000,812000,620300,3,01-01-2024,17-10-2024,,In Progress,TRUE,TRUE,FALSE,,1.13,0.76,227,0.7
MPLADS-02219,Rajiv Pratap Rudy,Bihar,SARAN,Other Public Facilities,Gram Panchayat,680000,685000,654200,4,04-01-2024,07-12-2024,08-01-2025,Not Started,TRUE,TRUE,TRUE,ghost_project,1.01,0.96,32,0.09
MPLADS-02220,Rajiv Pratap Rudy,Bihar,SARAN,Sanitation & Public Health,State Rural Dev Agency,532000,508000,427100,3,16-10-2024,08-06-2025,02-06-2025,Completed,TRUE,TRUE,FALSE,,0.95,0.84,-6,-1.36
MPLADS-02221,Rajiv Pratap Rudy,Bihar,SARAN,Drinking Water Facility,Cooperative Society,656000,615000,254200,1,05-04-2024,01-10-2024,,Stalled,TRUE,TRUE,TRUE,duplicate_work,0.94,0.41,243,-0.21
MPLADS-02222,Rajiv Pratap Rudy,Bihar,SARAN,"Railways, Roads, Pathways & Bridges",Municipal Corporation,674000,648000,0,0,24-12-2023,19-12-2024,,Not Started,TRUE,TRUE,FALSE,,0.96,0,164,-0.08
MPLADS-02223,Rajiv Pratap Rudy,Bihar,SARAN,Other Public Facilities,State Rural Dev Agency,708000,779000,647600,4,13-11-2023,27-08-2024,01-10-2024,Completed,TRUE,TRUE,FALSE,,1.1,0.83,35,0.54
MPLADS-02224,Rajiv Pratap Rudy,Bihar,SARAN,Other Public Facilities,Municipal Corporation,682000,759000,621100,1,06-05-2023,04-02-2024,13-03-2024,Completed,TRUE,TRUE,FALSE,,1.11,0.82,38,0.45
MPLADS-02225,Rajiv Ranjan (Lalan) Singh,Bihar,MUNGER,Other Public Facilities,Zila Parishad,662000,747000,586200,3,23-10-2023,24-09-2024,20-11-2024,Completed,FALSE,TRUE,FALSE,,1.13,0.78,57,0.39
MPLADS-02226,Rajiv Ranjan (Lalan) Singh,Bihar,MUNGER,Others,State Rural Dev Agency,764000,739000,359700,1,22-04-2024,15-11-2024,,In Progress,TRUE,TRUE,FALSE,,0.97,0.49,198,1.14
MPLADS-02227,Rajiv Ranjan (Lalan) Singh,Bihar,MUNGER,Other Public Facilities,Municipal Corporation,764000,874000,815400,2,11-11-2024,04-08-2025,20-08-2025,Completed,TRUE,TRUE,FALSE,,1.14,0.93,16,1.01
MPLADS-02228,Rajiv Ranjan (Lalan) Singh,Bihar,MUNGER,"Railways, Roads, Pathways & Bridges",District PWD,506000,507000,335100,2,16-01-2023,13-01-2024,,In Progress,TRUE,TRUE,FALSE,,1,0.66,505,-0.54
MPLADS-02229,Rajiv Ranjan (Lalan) Singh,Bihar,MUNGER,Drinking Water Facility,District PWD,479000,1833000,1503400,1,24-02-2023,22-06-2023,,In Progress,FALSE,TRUE,TRUE,cost_overrun,3.83,0.82,710,3.33
MPLADS-02230,Rajiv Ranjan (Lalan) Singh,Bihar,MUNGER,"Railways, Roads, Pathways & Bridges",State Rural Dev Agency,746000,777000,629100,2,21-02-2023,07-12-2023,20-12-2023,Completed,TRUE,TRUE,FALSE,,1.04,0.81,13,0.35
MPLADS-02231,Rajiv Ranjan (Lalan) Singh,Bihar,MUNGER,Sanitation & Public Health,Cooperative Society,612000,664000,173800,1,12-11-2024,26-09-2025,,Stalled,TRUE,TRUE,FALSE,,1.08,0.26,0,0.12
MPLADS-02232,Rajiv Ranjan (Lalan) Singh,Bihar,MUNGER,"Railways, Roads, Pathways & Bridges",District PWD,676000,2595000,2288500,1,05-10-2023,12-07-2024,22-07-2024,Completed,TRUE,TRUE,TRUE,cost_overrun,3.84,0.88,10,6.35
MPLADS-02233,Rajiv Ranjan (Lalan) Singh,Bihar,MUNGER,Sanitation & Public Health,Cooperative Society,802000,841000,766700,3,25-10-2023,16-10-2024,07-10-2024,Completed,TRUE,TRUE,FALSE,,1.05,0.91,-9,1.8
MPLADS-02234,Rajiv Ranjan (Lalan) Singh,Bihar,MUNGER,Other Public Facilities,Municipal Corporation,636000,587000,525600,3,14-10-2024,21-06-2025,19-07-2025,Completed,TRUE,TRUE,FALSE,,0.92,0.9,28,-0.39
MPLADS-02235,Rajkumar Chahar,Uttar Pradesh,FATEHPUR SIKRI,Education,Municipal Corporation,283000,290000,202800,1,06-11-2023,19-07-2024,,In Progress,TRUE,TRUE,FALSE,,1.02,0.7,317,-0.51
MPLADS-02236,Rajkumar Chahar,Uttar Pradesh,FATEHPUR SIKRI,Other Public Facilities,Gram Panchayat,421000,481000,364500,2,15-08-2024,01-01-2025,28-01-2025,Completed,TRUE,TRUE,FALSE,,1.14,0.76,27,0.55
MPLADS-02237,Rajkumar Chahar,Uttar Pradesh,FATEHPUR SIKRI,Other Public Facilities,Cooperative Society,236000,270000,218400,3,21-07-2024,29-05-2025,08-07-2025,Completed,TRUE,TRUE,FALSE,,1.14,0.81,40,-0.67
MPLADS-02238,Rajkumar Chahar,Uttar Pradesh,FATEHPUR SIKRI,Education,Gram Panchayat,405000,404000,200600,1,17-04-2024,20-03-2025,,In Progress,TRUE,TRUE,FALSE,,1,0.5,73,0.05
MPLADS-02239,Rajkumar Chahar,Uttar Pradesh,FATEHPUR SIKRI,Education,Cooperative Society,329000,337000,271900,2,09-04-2023,28-02-2024,20-03-2024,Completed,TRUE,TRUE,FALSE,,1.02,0.81,21,-0.28
MPLADS-02240,Rajkumar Chahar,Uttar Pradesh,FATEHPUR SIKRI,"Railways, Roads, Pathways & Bridges",Gram Panchayat,326000,335000,275400,2,30-12-2024,21-10-2025,11-10-2025,Completed,TRUE,TRUE,FALSE,,1.03,0.82,-10,-0.23
MPLADS-02241,Rajnath Singh,Uttar Pradesh,LUCKNOW,Other Public Facilities,Gram Panchayat,287000,322000,252800,3,17-04-2024,17-12-2024,14-01-2025,Completed,TRUE,TRUE,FALSE,,1.12,0.79,28,-0.37
MPLADS-02242,Rajnath Singh,Uttar Pradesh,LUCKNOW,Other Public Facilities,Zila Parishad,370000,403000,0,0,01-04-2023,27-10-2023,,Not Started,TRUE,TRUE,FALSE,,1.09,0,583,0.1
MPLADS-02243,Rajnath Singh,Uttar Pradesh,LUCKNOW,"Railways, Roads, Pathways & Bridges",State Rural Dev Agency,252000,279000,181100,1,17-08-2024,01-12-2024,,In Progress,TRUE,TRUE,FALSE,,1.11,0.65,182,-0.67
MPLADS-02244,Rajnath Singh,Uttar Pradesh,LUCKNOW,"Railways, Roads, Pathways & Bridges",Cooperative Society,366000,384000,316500,2,28-10-2023,26-08-2024,15-09-2024,Completed,TRUE,TRUE,FALSE,,1.05,0.82,20,0.16
MPLADS-02245,Rajnath Singh,Uttar Pradesh,LUCKNOW,Other Public Facilities,District PWD,346000,364000,120500,0,07-01-2023,09-12-2023,,In Progress,TRUE,TRUE,FALSE,,1.05,0.33,540,-0.13
MPLADS-02246,Rajnath Singh,Uttar Pradesh,LUCKNOW,Other Public Facilities,Municipal Corporation,238000,244000,190000,2,28-03-2023,02-02-2024,25-02-2024,Completed,TRUE,TRUE,FALSE,,1.03,0.78,23,-0.82
MPLADS-02247,Rajnath Singh,Uttar Pradesh,LUCKNOW,Other Public Facilities,Municipal Corporation,293000,317000,75900,1,31-08-2024,10-04-2024,09-05-2025,Stalled,TRUE,TRUE,TRUE,delayed_stalled,1.08,0.24,394,-0.4
MPLADS-02248,Rajnath Singh,Uttar Pradesh,LUCKNOW,Other Public Facilities,Cooperative Society,391000,429000,350900,3,04-03-2023,11-08-2023,26-08-2023,Completed,TRUE,TRUE,FALSE,,1.1,0.82,15,0.25
MPLADS-02249,RAJPALSINH MAHENDRASINH JADAV,Gujarat,PANCHMAHAL,"Railways, Roads, Pathways & Bridges",Gram Panchayat,260000,252000,169400,2,24-02-2023,26-07-2023,,In Progress,TRUE,TRUE,FALSE,,0.97,0.67,676,-0.45
MPLADS-02250,RAJPALSINH MAHENDRASINH JADAV,Gujarat,PANCHMAHAL,"Railways, Roads, Pathways & Bridges",Municipal Corporation,358000,339000,307700,3,20-05-2023,23-03-2024,19-05-2024,Completed,TRUE,TRUE,FALSE,,0.95,0.91,57,0.22
MPLADS-02251,RAJPALSINH MAHENDRASINH JADAV,Gujarat,PANCHMAHAL,Others,Gram Panchayat,308000,294000,261700,2,05-10-2024,28-02-2025,05-03-2025,Completed,TRUE,FALSE,FALSE,,0.95,0.89,5,-0.24
MPLADS-02252,RAJPALSINH MAHENDRASINH JADAV,Gujarat,PANCHMAHAL,Drinking Water Facility,State Rural Dev Agency,367000,353000,178600,2,30-09-2024,15-07-2025,,In Progress,TRUE,FALSE,FALSE,,0.96,0.51,0,0.87
MPLADS-02253,RAJPALSINH MAHENDRASINH JADAV,Gujarat,PANCHMAHAL,"Railways, Roads, Pathways & Bridges",District PWD,280000,277000,145700,2,04-05-2023,01-03-2024,,In Progress,TRUE,TRUE,FALSE,,0.99,0.53,457,-0.26
MPLADS-02254,RAJPALSINH MAHENDRASINH JADAV,Gujarat,PANCHMAHAL,"Railways, Roads, Pathways & Bridges",Gram Panchayat,327000,365000,352400,3,01-06-2024,28-04-2025,09-06-2025,Completed,TRUE,TRUE,FALSE,,1.12,0.97,42,0.42
MPLADS-02255,RAJPALSINH MAHENDRASINH JADAV,Gujarat,PANCHMAHAL,Others,State Rural Dev Agency,257000,272000,101300,1,10-05-2024,21-09-2024,,Stalled,TRUE,TRUE,FALSE,,1.06,0.37,253,-0.37
MPLADS-02256,Raju Bista,West Bengal,DARJEELING,Education,State Rural Dev Agency,504000,483000,0,0,24-09-2023,13-01-2024,,Not Started,TRUE,TRUE,FALSE,,0.96,0,505,-1.3
MPLADS-02257,Raju Bista,West Bengal,DARJEELING,Sanitation & Public Health,Cooperative Society,606000,626000,554700,2,07-05-2023,24-01-2024,17-03-2024,Completed,TRUE,TRUE,FALSE,,1.03,0.89,53,-0.41
MPLADS-02258,Raju Bista,West Bengal,DARJEELING,"Railways, Roads, Pathways & Bridges",Zila Parishad,857000,851000,739400,4,04-11-2024,08-02-2025,31-01-2025,Completed,TRUE,TRUE,FALSE,,0.99,0.87,-8,0.63
MPLADS-02259,Raju Bista,West Bengal,DARJEELING,Other Public Facilities,State Rural Dev Agency,448000,412000,235800,1,02-05-2024,10-12-2024,,In Progress,TRUE,TRUE,FALSE,,0.92,0.57,173,-0.97
MPLADS-02260,RAKESH RATHOR,Uttar Pradesh,SITAPUR,"Railways, Roads, Pathways & Bridges",District PWD,350000,343000,294000,1,19-05-2024,11-12-2024,07-02-2025,Completed,TRUE,TRUE,FALSE,,0.98,0.86,58,-0.16
MPLADS-02261,RAKESH RATHOR,Uttar Pradesh,SITAPUR,Education,Gram Panchayat,353000,401000,316700,2,20-04-2024,03-11-2024,20-10-2024,Completed,TRUE,FALSE,FALSE,,1.14,0.79,-14,0.03
MPLADS-02262,RAKESH RATHOR,Uttar Pradesh,SITAPUR,"Railways, Roads, Pathways & Bridges",Cooperative Society,284000,299000,269100,2,04-05-2023,20-08-2023,,In Progress,FALSE,TRUE,FALSE,,1.05,0.9,651,-0.51
MPLADS-02263,RAKESH RATHOR,Uttar Pradesh,SITAPUR,"Railways, Roads, Pathways & Bridges",Municipal Corporation,459000,455000,0,0,28-10-2024,28-08-2025,,Not Started,TRUE,TRUE,FALSE,,0.99,0,0,0.72
MPLADS-02264,RAKESH RATHOR,Uttar Pradesh,SITAPUR,Drinking Water Facility,Zila Parishad,321000,316000,148000,1,23-05-2023,27-08-2023,,In Progress,TRUE,TRUE,FALSE,,0.98,0.47,644,-0.36
MPLADS-02265,RAKESH RATHOR,Uttar Pradesh,SITAPUR,Others,Cooperative Society,391000,366000,230100,1,02-01-2024,10-09-2024,,In Progress,TRUE,TRUE,FALSE,,0.94,0.63,264,0.1
MPLADS-02266,RAKESH RATHOR,Uttar Pradesh,SITAPUR,Other Public Facilities,Municipal Corporation,301000,305000,268900,4,21-06-2024,10-02-2025,30-03-2025,Completed,TRUE,TRUE,FALSE,,1.01,0.88,48,-0.47
MPLADS-02267,RAKESH RATHOR,Uttar Pradesh,SITAPUR,Others,Zila Parishad,233000,263000,156900,2,02-11-2024,14-02-2025,,In Progress,TRUE,TRUE,FALSE,,1.13,0.6,107,-1.21
MPLADS-02268,RAKIBUL HUSSAIN,Assam,DHUBRI,Other Public Facilities,District PWD,509000,522000,0,0,13-10-2023,19-07-2024,,Not Started,TRUE,TRUE,FALSE,,1.03,0,317,0.36
MPLADS-02269,RAKIBUL HUSSAIN,Assam,DHUBRI,Other Public Facilities,Zila Parishad,345000,345000,50600,0,22-10-2024,09-02-2025,,In Progress,TRUE,TRUE,FALSE,,1,0.15,112,-1.28
MPLADS-02270,RAKIBUL HUSSAIN,Assam,DHUBRI,Other Public Facilities,Municipal Corporation,588000,638000,256100,1,12-08-2024,07-04-2025,,In Progress,TRUE,TRUE,FALSE,,1.09,0.4,55,1.44
MPLADS-02271,RAKIBUL HUSSAIN,Assam,DHUBRI,Other Public Facilities,State Rural Dev Agency,427000,474000,246700,1,13-05-2023,30-09-2023,,In Progress,TRUE,TRUE,FALSE,,1.11,0.52,610,-0.08
MPLADS-02272,RAKIBUL HUSSAIN,Assam,DHUBRI,Other Public Facilities,Cooperative Society,577000,647000,638900,4,24-09-2024,11-05-2025,,Not Started,TRUE,FALSE,TRUE,ghost_project,1.12,0.99,21,1.52
MPLADS-02273,RAKIBUL HUSSAIN,Assam,DHUBRI,Education,Cooperative Society,445000,501000,422100,2,12-06-2023,22-05-2024,12-07-2024,Completed,TRUE,TRUE,FALSE,,1.13,0.84,51,-0.23
MPLADS-02274,RAM PRASAD CHAUDHARY,Uttar Pradesh,BASTI,Education,Cooperative Society,401000,1351000,1169300,2,02-05-2024,08-10-2024,16-10-2024,Completed,TRUE,TRUE,TRUE,cost_overrun,3.37,0.87,8,4.7
MPLADS-02275,RAM PRASAD CHAUDHARY,Uttar Pradesh,BASTI,Other Public Facilities,Gram Panchayat,453000,480000,413700,3,31-08-2023,16-05-2024,09-06-2024,Completed,TRUE,TRUE,FALSE,,1.06,0.86,24,0.54
MPLADS-02276,RAM PRASAD CHAUDHARY,Uttar Pradesh,BASTI,Other Public Facilities,District PWD,439000,481000,119000,1,06-03-2024,04-01-2025,,Stalled,TRUE,TRUE,FALSE,,1.1,0.25,148,0.55
MPLADS-02277,RAM PRASAD CHAUDHARY,Uttar Pradesh,BASTI,Others,District PWD,365000,338000,289500,3,16-03-2023,18-10-2023,30-11-2023,Completed,TRUE,TRUE,FALSE,,0.93,0.86,43,-0.26
MPLADS-02278,RAM PRASAD CHAUDHARY,Uttar Pradesh,BASTI,Education,Cooperative Society,256000,277000,232100,3,28-06-2023,23-12-2023,24-12-2023,Completed,TRUE,TRUE,FALSE,,1.08,0.84,1,-0.58
MPLADS-02279,RAM PRASAD CHAUDHARY,Uttar Pradesh,BASTI,Other Public Facilities,Cooperative Society,315000,334000,161800,1,10-08-2024,21-01-2025,,In Progress,TRUE,TRUE,FALSE,,1.06,0.48,131,-0.3
MPLADS-02280,RAM PRASAD CHAUDHARY,Uttar Pradesh,BASTI,Other Public Facilities,State Rural Dev Agency,395000,374000,330900,3,20-10-2023,18-02-2024,05-04-2024,Completed,TRUE,TRUE,FALSE,,0.95,0.88,47,-0.07
MPLADS-02281,RAM PRASAD CHAUDHARY,Uttar Pradesh,BASTI,Education,District PWD,383000,357000,134200,2,16-07-2023,26-01-2023,12-02-2024,Stalled,FALSE,TRUE,TRUE,delayed_stalled,0.93,0.38,382,-0.18
MPLADS-02282,RAM PRASAD CHAUDHARY,Uttar Pradesh,BASTI,Education,Gram Panchayat,334000,304000,255700,2,28-07-2023,02-02-2024,13-03-2024,Completed,TRUE,FALSE,FALSE,,0.91,0.84,40,-0.44
MPLADS-02283,RAM PRASAD CHAUDHARY,Uttar Pradesh,BASTI,Other Public Facilities,Cooperative Society,316000,318000,188800,2,04-08-2024,06-04-2025,,In Progress,TRUE,TRUE,FALSE,,1.01,0.59,56,-0.39
MPLADS-02284,Ram Shiromani,Uttar Pradesh,SHRAWASTI,Drinking Water Facility,Gram Panchayat,235000,222000,115500,2,19-10-2024,31-05-2025,,In Progress,TRUE,TRUE,FALSE,,0.94,0.52,1,-0.92
MPLADS-02285,Ram Shiromani,Uttar Pradesh,SHRAWASTI,"Railways, Roads, Pathways & Bridges",Zila Parishad,352000,347000,279300,4,27-05-2024,22-09-2024,17-11-2024,Completed,TRUE,TRUE,FALSE,,0.99,0.8,56,-0.13
MPLADS-02286,Ram Shiromani,Uttar Pradesh,SHRAWASTI,"Railways, Roads, Pathways & Bridges",State Rural Dev Agency,286000,298000,272700,3,10-03-2023,23-01-2024,19-01-2024,Completed,TRUE,TRUE,FALSE,,1.04,0.92,-4,-0.52
MPLADS-02287,Ram Shiromani,Uttar Pradesh,SHRAWASTI,"Railways, Roads, Pathways & Bridges",Gram Panchayat,443000,408000,355800,4,22-03-2023,26-02-2024,16-03-2024,Completed,TRUE,TRUE,FALSE,,0.92,0.87,19,0.35
MPLADS-02288,Ram Shiromani,Uttar Pradesh,SHRAWASTI,Other Public Facilities,Municipal Corporation,260000,718000,578500,3,25-08-2023,16-04-2024,07-05-2024,Completed,TRUE,FALSE,TRUE,cost_overrun,2.76,0.81,21,1.91
MPLADS-02289,Ram Shiromani,Uttar Pradesh,SHRAWASTI,"Railways, Roads, Pathways & Bridges",Zila Parishad,395000,426000,400800,2,15-09-2023,14-01-2024,08-02-2024,Completed,TRUE,TRUE,FALSE,,1.08,0.94,25,0.49
MPLADS-02290,Ram Shiromani,Uttar Pradesh,SHRAWASTI,Other Public Facilities,State Rural Dev Agency,296000,304000,268800,2,22-10-2023,19-08-2024,24-09-2024,Completed,TRUE,TRUE,FALSE,,1.03,0.88,36,-0.47
MPLADS-02291,Ram Shiromani,Uttar Pradesh,SHRAWASTI,Other Public Facilities,District PWD,455000,427000,347100,2,27-05-2024,16-04-2025,22-05-2025,Completed,TRUE,TRUE,FALSE,,0.94,0.81,36,0.23
MPLADS-02292,Ram Shiromani,Uttar Pradesh,SHRAWASTI,Others,District PWD,314000,288000,207400,1,19-08-2024,01-05-2025,,In Progress,TRUE,TRUE,FALSE,,0.92,0.72,31,-0.89
MPLADS-02293,Ram Shiromani,Uttar Pradesh,SHRAWASTI,Other Public Facilities,District PWD,379000,424000,388300,2,03-02-2023,05-12-2023,24-11-2023,Completed,TRUE,TRUE,FALSE,,1.12,0.92,-11,0.22
MPLADS-02294,Ram Shiromani,Uttar Pradesh,SHRAWASTI,Others,Cooperative Society,401000,362000,297400,1,23-05-2023,18-04-2024,07-04-2024,Completed,TRUE,TRUE,FALSE,,0.9,0.82,-11,0.05
MPLADS-02295,RAMASAHAYAM RAGHURAM REDDY,Telangana,KHAMMAM,Other Public Facilities,State Rural Dev Agency,420000,410000,352400,2,05-03-2023,24-07-2023,09-09-2023,Completed,TRUE,TRUE,FALSE,,0.98,0.86,47,0.62
MPLADS-02296,RAMASAHAYAM RAGHURAM REDDY,Telangana,KHAMMAM,"Railways, Roads, Pathways & Bridges",District PWD,341000,359000,0,0,20-12-2024,30-07-2025,,Not Started,TRUE,TRUE,FALSE,,1.05,0,0,0.19
MPLADS-02297,RAMASAHAYAM RAGHURAM REDDY,Telangana,KHAMMAM,"Railways, Roads, Pathways & Bridges",State Rural Dev Agency,327000,348000,216100,2,02-03-2024,26-09-2024,,In Progress,TRUE,TRUE,FALSE,,1.06,0.62,248,0.05
MPLADS-02298,RAMASAHAYAM RAGHURAM REDDY,Telangana,KHAMMAM,Education,District PWD,295000,288000,75100,0,05-05-2024,23-11-2024,,Stalled,TRUE,TRUE,FALSE,,0.98,0.26,190,-0.68
MPLADS-02299,RAMASAHAYAM RAGHURAM REDDY,Telangana,KHAMMAM,Others,Municipal Corporation,280000,261000,196700,3,23-05-2024,30-11-2024,,In Progress,TRUE,TRUE,FALSE,,0.93,0.75,183,-0.78
